oldid,genre_ids,id,popularity,title,vote_average,revenue
9772,"[35, 80]",4551,13.352,Be Cool,5.4,95226116
2825,[18],109410,22.463,42,7.1,95020213
2895,"[18, 28]",4643,19.814,The Guardian,7.1,94973540
7124,[53],1537,13.845,Changing Lanes,6.2,94935764
8661,"[28, 35, 10752]",11519,12.233,1941,5.9,94900000
6040,"[10752, 28, 12, 18, 53]",22972,22.307,Green Zone,6.5,94882889
8384,"[35, 10749]",2018,14.587,The Wedding Planner,5.9,94728529
6239,"[35, 10749]",460668,22.309,I Feel Pretty,6.4,94539426
7858,"[28, 80, 18]",219572,16.737,Police Story: Lockdown,6.1,94249025
6220,"[12, 28, 80, 53]",8987,12.596,The River Wild,6.4,94216343
8536,[35],291870,41.939,Dirty Grandpa,5.9,94073028
9148,"[28, 36, 12, 18]",271969,39.07,Ben-Hur,5.7,94061311
6825,[35],437557,28.857,Blockers,6.3,94017294
5329,"[18, 27, 9648, 53]",9913,17.653,The Skeleton Key,6.6,93983911
6190,"[18, 53]",231,14.874,Syriana,6.4,93974620
7245,"[10751, 28, 12, 35]",7459,23.088,Speed Racer,6.2,93945766
4555,"[53, 18, 12, 28, 36]",205775,30.125,In the Heart of the Sea,6.7,93920758
9778,"[10749, 35]",1641,11.613,Forces of Nature,5.4,93888180
8690,[35],52077,9.227,Nothing to Declare,5.9,93800000
3184,"[14, 18]",7980,37.304,The Lovely Bones,7.0,93621340
1821,[18],45317,16.48,The Fighter,7.4,93617009
1228,"[35, 80, 18, 36]",487558,18.249,BlacKkKlansman,7.5,93400823
9848,"[10751, 35]",10992,32.177,Cats & Dogs,5.4,93375151
7681,"[12, 35, 14, 10751, 27]",442062,48.57,Goosebumps 2: Haunted Halloween,6.1,93320380
6073,"[53, 18]",303858,16.692,Money Monster,6.4,93282604
7018,"[28, 80, 18, 53]",8838,20.228,Mercury Rising,6.2,93107289
4549,"[18, 53, 9648, 80]",4566,15.025,Michael Clayton,6.8,92991835
1426,"[18, 14]",345938,82.755,The Shack,7.5,92924405
5430,"[9648, 53]",1586,24.799,Secret Window,6.6,92913171
6749,"[35, 18, 10749]",9043,16.954,The Family Stone,6.3,92884429
2122,"[12, 18, 28]",9550,23.953,House of Flying Daggers,7.3,92863945
1663,"[35, 10749, 18]",639,20.211,When Harry Met Sally...,7.4,92823546
5617,"[35, 10749, 18]",3638,17.301,No Reservations,6.5,92601050
1143,[18],10950,23.953,I Am Sam,7.6,92542418
5935,[35],15373,20.251,Role Models,6.5,92380927
4588,"[28, 80]",8292,22.908,Four Brothers,6.7,92374674
51,"[16, 28, 878, 18]",283566,49.869,Evangelion: 3.0+1.0 Thrice Upon a Time,8.4,92300000
568,"[18, 36, 10752]",613,18.824,Downfall,7.8,92180910
5858,"[14, 28, 53]",12437,29.791,Underworld: Rise of the Lycans,6.5,92158961
2784,"[35, 10751]",9820,116.055,The Parent Trap,7.1,92108518
4994,[35],11566,10.758,Dave,6.7,92000000
5596,"[35, 10749]",16538,21.015,"I Love You, Man",6.5,91980359
6783,"[28, 18, 53, 10752]",8007,19.237,Behind Enemy Lines,6.3,91753202
1893,"[28, 18]",307081,67.195,Southpaw,7.4,91709827
4374,"[28, 18]",463319,14.437,Shadow,6.8,91708374
9792,"[12, 14, 28]",23047,44.804,Season of the Witch,5.4,91627228
6696,"[53, 27, 28]",511987,36.164,Crawl,6.3,91542097
9000,[27],13207,44.578,Friday the 13th,5.7,91509154
75,"[10749, 18]",527641,58.07,Five Feet Apart,8.3,91500000
5727,"[28, 53, 18]",522938,58.242,Rambo: Last Blood,6.5,91490353
2216,[53],6145,25.722,Fracture,7.3,91354215
6649,[35],15596,14.843,Back to School,6.3,91258000
4929,"[10749, 35]",454619,28.607,Overboard,6.7,91244913
9461,"[18, 27, 53]",11804,11.435,White Noise,5.6,91196419
9750,"[27, 53, 14, 9648]",11618,17.196,The Haunting,5.4,91188905
7267,"[28, 80, 53]",2085,22.553,Romeo Must Die,6.2,91036760
469,"[28, 18, 36]",724495,5609.046,The Woman King,7.9,91000000
8001,"[28, 80, 53]",44977,13.684,Dhoom 3,6.0,91000000
7223,"[27, 9648]",9358,49.899,Final Destination 2,6.2,90941129
6422,"[27, 53]",16871,39.041,Drag Me to Hell,6.4,90810892
8676,"[35, 10751]",6439,22.607,Racing Stripes,5.9,90754475
5151,"[35, 18]",10158,19.219,White Men Can't Jump,6.6,90753806
1169,"[28, 18]",256040,37.086,Bāhubali: The Beginning,7.6,90747520
3157,"[35, 878, 12]",926,18.416,Galaxy Quest,7.1,90683916
8388,"[10749, 35]",302688,12.421,My Big Fat Greek Wedding 2,5.9,90632641
7233,"[12, 14]",10730,27.18,King Kong,6.2,90614445
4735,[35],8699,19.765,Anchorman: The Legend of Ron Burgundy,6.7,90574188
9338,"[16, 10751, 14, 35, 12, 9648]",370567,22.361,Sherlock Gnomes,5.6,90497778
4975,"[35, 10749, 18]",2976,13.913,Hairspray,6.7,90450008
7087,[35],1588,26.669,Bring It On,6.2,90449929
2587,[35],1621,34.531,Trading Places,7.2,90404800
8110,"[14, 35, 10749]",1636,30.148,Bedazzled,6.0,90383208
2631,"[9648, 53]",2832,21.093,Identity,7.2,90259536
817,"[18, 28]",96721,31.052,Rush,7.7,90247624
5898,"[53, 9648, 27]",631843,71.959,Old,6.5,90112510
8268,"[12, 35, 10402]",32823,16.297,Get Him to the Greek,6.0,90029656
2011,"[12, 28, 53, 878]",2756,24.59,The Abyss,7.3,90000098
1341,"[10752, 18, 36]",11202,14.54,Patton,7.5,89800000
7480,"[28, 14, 53]",23629,47.597,Sucker Punch,6.1,89792502
2589,"[18, 10749]",42297,14.182,Burlesque,7.2,89519773
5271,"[80, 28, 9648, 53]",11412,19.725,The Long Kiss Goodnight,6.6,89456761
6969,"[878, 27, 53]",158015,44.482,The Purge,6.3,89328627
6075,"[35, 10749]",11846,11.369,Father of the Bride,6.4,89325780
8224,"[14, 53, 27]",49730,27.362,Red Riding Hood,6.0,89162162
2324,"[18, 10751, 10749]",35690,17.913,The Last Song,7.2,89137047
6694,"[28, 53, 80]",9335,38.534,Transporter 2,6.3,89083229
9332,"[35, 10749]",2800,17.643,Rumor Has It...,5.6,88933562
2106,"[18, 35]",228194,14.189,The Hundred-Foot Journey,7.3,88880821
7484,[35],69798,11.768,The Inbetweeners Movie,6.1,88823111
1803,"[28, 53]",245891,73.489,John Wick,7.4,88761661
3406,[18],1715,12.385,The Cider House Rules,7.0,88545092
2327,"[18, 10749]",345920,22.788,Collateral Beauty,7.2,88528280
3516,"[27, 18, 878]",1255,27.108,The Host,7.0,88489643
7598,"[28, 12, 35, 37]",6038,19.053,Shanghai Knights,6.1,88323487
8785,[35],89492,18.37,This Is 40,5.8,88215156
4700,"[35, 14, 10402, 10749]",515195,20.571,Yesterday,6.7,88092097
4051,"[18, 53]",11087,18.728,The Hand that Rocks the Cradle,6.9,88036683
2580,"[18, 10749]",820446,26.672,Downton Abbey: A New Era,7.2,88000000
7225,"[53, 80, 27]",184346,18.943,Deliver Us from Evil,6.2,87937815
2153,"[14, 18, 53, 10749]",1491,27.151,The Illusionist,7.3,87892388
9844,"[28, 12, 14, 27, 878, 53]",10336,22.535,Spawn,5.4,87840042
4401,"[53, 18, 9648]",16995,28.955,State of Play,6.8,87812371
8670,[35],505436,13.924,Serial (Bad) Weddings 2,5.9,87761857
4011,"[18, 9648, 53]",5279,18.79,Gosford Park,6.9,87754044
4409,[18],8489,17.099,Ali,6.8,87713825
717,"[27, 53, 878, 28]",396535,68.463,Train to Busan,7.8,87547518
8589,"[10751, 35]",9530,29.203,RV,5.9,87528173
2373,"[878, 35, 18]",2277,21.63,Bicentennial Man,7.2,87423861
2421,"[16, 10751, 12, 14]",10693,55.892,Peter Pan,7.2,87404651
7116,"[80, 35]",134374,47.978,Pain & Gain,6.2,87305549
48,"[16, 14, 28, 12]",795607,16.328,Green Snake,8.4,87212911
5397,[35],11635,20.513,Old School,6.6,87135520
452,"[18, 10749, 14]",122906,31.719,About Time,7.9,87100449
5159,"[878, 28, 12, 53]",157,14.856,Star Trek III: The Search for Spock,6.6,87000000
8074,"[12, 16, 10751]",10199,17.886,The Tale of Despereaux,6.0,86947965
4419,"[35, 80]",37137,20.769,The Naked Gun 2½: The Smell of Fear,6.8,86930411
3889,"[28, 878, 18]",110415,47.563,Snowpiercer,6.9,86758912
4982,"[53, 28, 18]",4349,13.107,The Kingdom,6.7,86658558
4626,"[12, 28, 10749, 35]",9326,21.38,Romancing the Stone,6.7,86572238
8477,"[12, 28, 53]",375588,30.251,Robin Hood,5.9,86493046
4320,"[10752, 28, 18]",9567,42.78,Tears of the Sun,6.8,86468162
6777,[27],11449,24.373,The Amityville Horror,6.3,86432000
8147,"[35, 37]",188161,24.827,A Million Ways to Die in the West,6.0,86410000
9232,[35],38778,20.231,Dinner for Schmucks,5.7,86387857
7034,"[12, 35, 10751]",11459,23.565,Sky High,6.2,86369815
9811,"[27, 53]",227348,40.293,Paranormal Activity: The Marked Ones,5.4,86362372
1491,"[10402, 18]",1407,16.434,La Vie en Rose,7.5,86274793
414,[35],3034,19.662,Young Frankenstein,7.9,86273333
3932,"[35, 80, 18]",308266,30.839,War Dogs,6.9,86234523
4151,"[10749, 18, 10402]",243683,28.22,Step Up All In,6.8,86165646
9303,"[35, 10749]",48988,24.649,Hall Pass,5.6,86157237
1291,"[10402, 18]",470878,33.972,I Can Only Imagine,7.5,86026201
3845,"[53, 9648, 878]",619730,178.773,Don't Worry Darling,6.9,86000000
6281,"[18, 35]",268238,17.72,The Second Best Exotic Marigold Hotel,6.4,85978266
2521,"[27, 53, 878]",170,52.38,28 Days Later,7.2,85720385
1474,"[35, 18, 10749]",219,19.22,Volver,7.5,85582407
7574,"[9648, 18, 10749]",286565,21.62,Paper Towns,6.1,85512300
7074,"[12, 35]",9896,22.415,Rat Race,6.2,85498534
8158,"[27, 53]",77883,22.226,The Possession,6.0,85446075
9879,"[80, 28, 18, 53]",13051,17.192,Max Payne,5.4,85416905
2641,"[80, 18, 53]",50348,19.608,The Lincoln Lawyer,7.2,85412898
5209,"[35, 18, 878]",10328,17.012,Cocoon,6.6,85313124
1906,"[18, 53, 80, 10749]",116,19.849,Match Point,7.4,85306374
5651,"[28, 35]",10890,16.678,Stripes,6.5,85300000
9888,[35],24438,11.335,Did You Hear About the Morgans?,5.3,85280250
3128,"[9648, 12, 80]",328387,22.37,Nerve,7.1,85241496
7414,"[28, 35, 12, 10749, 18]",15417,18.717,Every Which Way but Loose,6.2,85196485
2404,[18],1367,34.97,Rocky II,7.2,85182160
7327,"[12, 28, 14, 878, 53, 10749, 16]",2114,16.029,Final Fantasy: The Spirits Within,6.2,85131830
2678,"[12, 16, 35, 10751]",12230,58.086,One Hundred and One Dalmatians,7.2,85000000
229,"[18, 36, 10752]",387,21.22,Das Boot,8.1,85000000
1807,"[28, 80, 53]",273481,45.302,Sicario,7.4,84872444
1334,"[80, 18, 9648, 53]",1949,31.784,Zodiac,7.5,84785914
4908,"[80, 35]",353070,23.787,Going in Style,6.7,84618541
7275,"[18, 80, 36]",88794,13.341,J. Edgar,6.2,84606030
7292,"[10749, 35, 18]",11355,16.412,Never Been Kissed,6.2,84565230
2841,"[28, 12, 53]",551,17.496,The Poseidon Adventure,7.1,84563118
1568,"[16, 12, 14]",271706,27.779,Big Fish & Begonia,7.4,84552250
4670,"[18, 10751, 16, 12]",4978,18.84,An American Tail,6.7,84542002
9675,"[35, 10751, 12]",13767,56.01,The Santa Clause 3: The Escape Clause,5.5,84500122
2987,"[10751, 16, 12]",12144,23.95,The Land Before Time,7.1,84460846
2922,"[18, 14, 35]",2323,14.213,Field of Dreams,7.1,84431625
6956,"[18, 10749]",14326,13.264,Nights in Rodanthe,6.3,84375061
2974,"[16, 10751]",10895,78.938,Pinocchio,7.1,84300000
6941,"[53, 18, 9648]",9963,14.538,Premonition,6.3,84297309
9967,"[10751, 35]",38579,16.18,Marmaduke,5.3,83761844
2074,[18],205587,31.782,The Judge,7.3,83719388
7430,"[12, 878]",428078,38.212,Mortal Engines,6.2,83672673
9537,"[80, 35, 28]",38322,33.021,"Big Mommas: Like Father, Like Son",5.5,83615414
2758,"[28, 14, 12]",460465,144.314,Mortal Kombat,7.1,83601013
633,"[80, 35]",107,30.264,Snatch,7.8,83557872
2896,"[28, 53, 80]",1089,28.133,Point Break,7.1,83531958
4992,"[28, 80]",124157,11.771,The Thieves,6.7,83519699
2224,[35],813,28.117,Airplane!,7.3,83453539
773,"[18, 10749]",14811,14.851,Fiddler on the Roof,7.7,83304330
1839,"[80, 18]",4133,32.277,Blow,7.4,83282296
732,"[14, 18, 10752]",1417,52.031,Pan's Labyrinth,7.8,83258226
9812,"[35, 27]",43593,43.937,Piranha 3D,5.4,83188165
2486,"[16, 35]",9473,30.046,"South Park: Bigger, Longer & Uncut",7.2,83137603
7394,"[35, 18, 10749]",11931,13.801,In Her Shoes,6.2,83073883
1941,"[16, 10751, 878, 14]",265712,38.597,Stand by Me Doraemon,7.3,83061158
6095,[35],329263,5.773,Suck Me Shakespeer 2,6.4,83027924
7535,[35],10411,9.272,The Distinguished Gentleman,6.1,83000000
6504,"[80, 18, 53]",82525,18.4,Savages,6.4,82966152
8839,"[28, 80, 53]",9754,16.277,Firewall,5.8,82800000
4075,"[27, 53, 9648]",82507,45.681,Sinister,6.9,82515113
237,"[35, 10752, 18]",515001,64.457,Jojo Rabbit,8.1,82468705
3445,"[18, 9648, 53]",1985,16.006,The Constant Gardener,7.0,82468097
8072,"[18, 27]",133805,29.571,Carrie,6.0,82394288
7690,"[27, 9648, 53]",10665,25.58,The Strangers,6.1,82391145
1610,[18],11978,26.395,Men of Honor,7.4,82343495
5080,"[18, 10749]",9079,13.873,Dying Young,6.6,82264675
7050,"[80, 18, 53, 27]",1248,5.628,Hannibal Rising,6.2,82169884
2628,"[18, 36]",4518,15.144,Elizabeth,7.2,82150642
7468,"[12, 28, 14]",6278,20.866,Reign of Fire,6.1,82150183
3532,"[35, 18, 10749]",37056,24.666,Letters to Juliet,7.0,82148538
8638,"[53, 28, 9648]",59965,20.435,Abduction,5.9,82087155
8422,[27],1690,32.787,Hostel,5.9,81979826
5418,"[12, 28, 53]",668,23.694,On Her Majesty's Secret Service,6.6,81974493
8817,"[28, 80, 53]",249070,64.066,Hitman: Agent 47,5.8,81967450
232,"[28, 18, 36]",437068,25.592,A Taxi Driver,8.1,81927980
7634,[27],335796,59.431,Ouija: Origin of Evil,6.1,81705746
3801,"[18, 36, 10749]",432527,12.44,Padmaavat,6.9,81673897
3302,"[35, 18, 10752]",651,13.878,M*A*S*H,7.0,81600000
3664,"[16, 35, 10751]",62214,36.488,Frankenweenie,6.9,81493846
6538,"[10749, 18, 35]",9715,12.62,Hope Floats,6.3,81471882
7489,"[18, 35, 10749]",6076,8.347,Rabbit Without Ears,6.1,81303447
5953,"[28, 53, 10752]",75674,21.903,Act of Valor,6.5,81272766
5167,"[35, 80]",9336,27.477,Police Academy,6.6,81198894
6653,"[80, 18, 9648, 53]",12201,13.231,Edge of Darkness,6.3,81126522
8797,"[14, 28, 53, 27]",346672,43.71,Underworld: Blood Wars,5.8,81093313
9284,"[35, 10751, 12]",11888,14.852,Snow Dogs,5.6,81000000
8455,"[10751, 28, 12, 16, 35, 878]",12589,19.453,Jimmy Neutron: Boy Genius,5.9,80936232
6101,"[12, 28, 35, 53]",10159,30.25,The Rundown,6.4,80916492
3839,"[10751, 16, 12, 35, 14, 28]",14411,29.325,Sinbad: Legend of the Seven Seas,6.9,80767884
4027,"[35, 18, 10749]",2039,16.032,Moonstruck,6.9,80640528
5148,"[18, 53, 9648]",49517,20.117,Tinker Tailor Soldier Spy,6.6,80630608
1209,"[80, 28, 35]",4638,28.402,Hot Fuzz,7.5,80573774
4505,"[28, 53, 80]",449443,50.462,Den of Thieves,6.8,80509622
7203,[27],2082,52.691,Halloween,6.2,80460948
6693,"[35, 12, 80, 10751]",145220,17.829,Muppets Most Wanted,6.3,80383290
348,"[18, 35, 10751]",158445,20.178,Miracle in Cell No. 7,8.0,80300000
2254,"[27, 9648, 53]",493922,37.012,Hereditary,7.3,80239658
7098,"[28, 80, 18, 53]",22907,18.431,Takers,6.2,80205382
3834,"[18, 53]",11329,12.783,Runaway Jury,6.9,80154140
3003,[18],711,12.205,Finding Forrester,7.1,80049764
5037,"[18, 10749]",1788,22.594,Footloose,6.7,80035402
7370,"[35, 14, 10749]",11824,32.378,Teen Wolf,6.2,80000000
9381,"[28, 80, 53]",10877,16.792,Exit Wounds,5.6,79958599
8489,"[28, 12, 35]",10136,15.298,The Golden Child,5.9,79817939
5952,[35],252838,33.241,The Wedding Ringer,6.5,79799880
7991,"[10749, 35, 18]",76494,18.167,What to Expect When You're Expecting,6.0,79700000
7509,"[28, 18, 53]",11123,12.238,Earthquake,6.1,79666653
8429,"[28, 80, 18, 53]",13389,14.683,Righteous Kill,5.9,79498846
1161,"[35, 18]",338,15.115,Good Bye Lenin!,7.6,79384880
4442,"[35, 18, 10751]",2616,18.878,Uncle Buck,6.8,79258538
4436,"[12, 14, 28]",9387,31.167,Conan the Barbarian,6.8,79114085
9988,"[35, 10751]",9714,68.822,Home Alone 3,5.3,79082515
1244,[18],334541,29.723,Manchester by the Sea,7.5,78988148
2218,"[18, 35]",391713,25.925,Lady Bird,7.3,78966486
3096,"[28, 53, 12]",657,27.086,From Russia with Love,7.1,78898765
4984,"[53, 28, 35, 80, 18]",150,18.691,48 Hrs.,6.7,78868508
8201,"[28, 53, 80]",5820,13.858,The Sentinel,6.0,78810595
5001,"[35, 10749]",236737,11.594,Spanish Affair,6.7,78768613
2455,"[35, 80]",37136,27.562,The Naked Gun: From the Files of Police Squad!,7.2,78756177
7062,"[35, 10749, 18]",502682,14.93,Book Club,6.2,78720293
7887,"[878, 12, 28, 35, 10751]",1497,20.092,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,6.1,78656813
2415,"[27, 18, 53]",6537,26.291,The Orphanage,7.2,78638987
8701,[35],323676,14.676,The Boss,5.8,78636257
701,[35],9421,11.976,The Dinner Game,7.8,78599508
4503,"[28, 18, 14]",1494,24.486,Curse of the Golden Flower,6.8,78568977
9044,"[28, 53, 18]",9884,16.483,Collateral Damage,5.7,78382433
977,"[28, 53, 878]",218,52.596,The Terminator,7.6,78371200
4594,"[14, 28, 35, 80]",1013860,2911.809,R.I.P.D. 2: Rise of the Damned,6.8,78324220
9008,"[27, 28, 53]",38321,39.976,Priest,5.7,78309131
1820,[18],249164,24.231,If I Stay,7.4,78274843
5106,"[18, 10749, 36]",12184,20.308,The Other Boleyn Girl,6.6,78269970
7826,"[28, 35, 80]",10345,11.114,K-9,6.1,78247647
8694,"[10749, 35, 80]",16558,14.129,Duplicity,5.9,78176181
1141,"[18, 53, 80]",64690,42.636,Drive,7.6,78054825
9836,"[27, 9648, 53]",11026,17.454,Exorcist: The Beginning,5.4,78000586
3055,"[28, 878, 27]",315011,23.198,Shin Godzilla,7.1,77947607
6576,"[28, 53, 80]",2026,21.806,Hostage,6.3,77944725
3467,"[27, 53, 9648]",21208,101.889,Orphan,7.0,77912251
9587,"[28, 35]",5851,11.23,Showtime,5.5,77885672
4968,"[10749, 35, 80]",1389,13.355,Out of Sight,6.7,77745966
1235,"[18, 36]",783,19.105,Gandhi,7.5,77737889
7236,"[10752, 18, 28, 36]",12100,18.223,Windtalkers,6.2,77628265
6214,"[53, 18, 9648]",3594,21.767,The Number 23,6.4,77566815
7305,"[53, 27]",18781,17.693,The Haunting in Connecticut,6.2,77527732
4001,"[35, 10749, 18]",9778,17.155,Serendipity,6.9,77516304
7457,"[35, 10749]",34806,17.792,The Back-Up Plan,6.2,77477008
7823,"[27, 9648, 53]",565028,40.688,Candyman,6.1,77389310
5467,"[18, 53, 28, 12]",75174,44.38,The Grey,6.6,77278331
1625,"[18, 35]",626735,198.71,Dog,7.4,77263354
8748,"[28, 35, 80]",11517,13.932,Money Train,5.8,77224232
9163,"[10402, 35, 18, 10749]",28665,16.331,Fame,5.7,77211836
217,[18],7345,24.166,There Will Be Blood,8.1,77208711
1464,"[18, 53, 9648]",192,19.938,The Name of the Rose,7.5,77200000
7830,[35],316023,22.447,Mike and Dave Need Wedding Dates,6.1,77068246
6662,"[35, 18]",10611,19.747,Barbershop,6.3,77063924
6449,"[9648, 27, 53]",11427,16.266,Dead End,6.4,77000000
2820,"[27, 28, 53]",602223,87.074,The Forever Purge,7.1,76994245
9903,"[878, 28, 10752]",10048,21.771,Stealth,5.3,76932943
9997,"[27, 53]",100241,20.638,"I, Frankenstein",5.3,76801179
9662,"[35, 80]",10587,20.132,Police Academy 4: Citizens on Patrol,5.5,76800000
7547,"[35, 80, 53]",5516,13.168,The Ladykillers,6.1,76700000
1259,"[18, 36]",7214,29.902,Coach Carter,7.5,76669806
7122,"[35, 10751]",11862,15.966,Father of the Bride Part II,6.2,76594107
1421,[18],203833,17.231,The Book Thief,7.5,76586316
6731,"[35, 18, 10749]",455,16.22,Bend It Like Beckham,6.3,76578641
5661,"[18, 35, 80]",10147,22.48,Bad Santa,6.5,76490720
2372,"[10751, 12, 16, 35, 14]",10501,39.602,The Road to El Dorado,7.2,76432727
9093,"[28, 80, 53]",438650,36.395,Cold Pursuit,5.7,76419755
1747,"[16, 10751]",756,45.306,Fantasia,7.4,76411819
4396,"[18, 10749]",796,31.041,Cruel Intentions,6.8,76347426
7003,"[35, 878]",9805,7.585,(T)Raumschiff Surprise - Periode 1,6.2,76341401
4958,[18],10316,13.613,The Ides of March,6.7,76338111
2788,"[18, 36, 80, 53, 28]",9829,16.184,United 93,7.1,76286096
699,"[80, 18, 36, 53]",117,29.556,The Untouchables,7.8,76270454
928,"[16, 12, 10751]",313297,40.318,Kubo and the Two Strings,7.7,76249438
6876,"[35, 10751]",82650,34.787,Diary of a Wimpy Kid: Dog Days,6.3,76196538
7133,"[35, 10751]",33217,37.309,Diary of a Wimpy Kid,6.2,76196538
3164,"[35, 18]",429197,17.881,Vice,7.1,76073488
8044,"[28, 878, 53]",1738,19.908,Next,6.0,76066841
6625,"[10749, 14, 35]",11232,13.937,Kate & Leopold,6.3,76019048
7047,"[28, 53, 878]",10483,38.533,Death Race,6.2,76014335
3369,"[28, 10749, 53]",14070,10.817,Ghajini,7.0,76000000
3556,"[18, 10749]",4148,23.799,Revolutionary Road,7.0,75981180
9019,"[35, 9648]",15159,22.885,The Pink Panther 2,5.7,75871032
9633,"[35, 878, 28, 12]",9531,16.117,Superman III,5.5,75850624
3941,"[28, 80, 18, 53]",400535,54.064,Sicario: Day of the Soldado,6.9,75836683
9506,"[18, 27, 878, 53]",6171,25.719,Dreamcatcher,5.5,75700000
4118,"[35, 37]",8366,8.84,Manitou's Shoe,6.8,75675074
557,"[14, 16, 10751]",9479,126.428,The Nightmare Before Christmas,7.8,75634409
4635,"[18, 10751]",14635,14.645,The Rookie,6.7,75597042
3824,"[18, 10402]",1931,23.362,Stomp the Yard,6.9,75511123
6410,"[27, 53]",4513,30.079,30 Days of Night,6.4,75505973
1764,"[28, 12, 18, 36, 10749, 10752]",9361,19.389,The Last of the Mohicans,7.4,75505856
1029,"[53, 9648, 18]",489999,21.705,Searching,7.6,75462037
7625,[35],49520,33.395,The Change-Up,6.1,75450437
959,"[12, 18, 36]",11362,29.852,The Count of Monte Cristo,7.6,75395048
4217,[35],374416,8.483,Where Am I Going?,6.8,75173000
4779,"[35, 28]",455980,24.155,Tag,6.7,75100000
8495,"[35, 10749, 18]",59861,13.873,Larry Crowne,5.9,75055070
4286,[35],37735,32.508,Easy A,6.8,75026327
3906,[35],9942,11.935,Major League,6.9,75000000
8054,"[27, 53]",11675,20.193,Halloween H20: 20 Years Later,6.0,75000000
9194,"[35, 27]",380124,17.107,Boo! A Madea Halloween,5.7,74827344
5171,"[18, 10749]",10333,9.919,The Prince of Tides,6.6,74787599
1800,"[14, 35]",4011,40.59,Beetlejuice,7.4,74714298
5100,"[27, 10749]",201085,24.076,Crimson Peak,6.6,74679822
9631,"[18, 10749]",12618,11.981,Random Hearts,5.5,74608570
9132,"[16, 35, 12, 10751, 878]",68179,17.353,Escape from Planet Earth,5.7,74597643
4820,"[27, 9648, 53]",768,24.972,From Hell,6.7,74558115
6367,"[18, 28, 53]",11128,15.621,Ladder 49,6.4,74541707
2972,"[18, 10749, 80]",511809,29.082,West Side Story,7.1,74530532
4736,"[18, 36, 10749]",4517,18.367,Elizabeth: The Golden Age,6.7,74237563
1270,"[16, 14, 28, 12]",176983,37.603,One Piece Film: Z,7.5,74223861
9070,"[28, 53, 12, 878]",9341,22.106,The Core,5.7,74208267
6819,[28],2019,29.018,Hard Target,6.3,74189677
4069,"[35, 18]",152737,11.877,August: Osage County,6.9,74188937
4732,"[16, 35, 10751]",12233,24.506,Oliver & Company,6.7,74151346
6810,"[14, 10749, 18]",11352,10.808,Always,6.3,74134790
1613,"[10751, 18]",339984,53.386,Miracles from Heaven,7.4,73983359
1598,[18],10400,16.596,The Hurricane,7.4,73956241
8375,"[27, 53, 9648]",321258,27.006,The Boy,5.9,73929392
